user_id,EMIS,School,Sector,supp_learn_envi_score,pos_behav_expec_score,lesson_facilitation_score,cfu_score,feedback_score,ct_score,autonomy_score,perseverance_score,social_score,overall_average_score
5087,208,IMS(I-V) G-6/2 Café Iram,Urban-I,4.0,3.0,3.0,3.0,1.0,2.0,3.0,2.0,3.0,2.67
763,604,IMSB (I-X) I-14,Tarnol,4.0,4.0,4.0,5.0,4.0,5.0,3.0,3.0,3.0,3.89
414,610,IMSG (I-X) Sangjani,Tarnol,4.0,4.0,4.0,4.0,3.0,5.0,4.0,2.0,5.0,3.89
3143,206,IMS(I-V) G-6/4,Urban-I,4.0,4.0,3.0,3.0,3.0,4.0,4.0,2.0,1.0,3.11
2991,205,IMS(I-V) G-6/1-4,Urban-I,3.0,3.0,4.0,3.0,2.0,5.0,4.0,2.0,1.0,3.0
106607,613,IMCG (I-XII) Badana Kalan,Tarnol,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,2.67
455,624,IMSG (I-VIII) Pind Paracha,Tarnol,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,3.78
3606,465,"IMSG (I-VIII), BOBRI",B.K,5.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,4.56
3607,465,"IMSG (I-VIII), BOBRI",B.K,5.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,4.44
2335,455,IMCG (I-XII) PIND BEGWAL,B.K,5.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.22
1831,538,IMSG (I-VIII) PTC Sihala,Sihala,4.0,4.0,4.0,4.0,5.0,3.0,4.0,3.0,4.0,3.89
3866,234,IMS(I-V) No.1 E-8,Urban-I,4.0,4.0,5.0,5.0,3.0,4.0,2.0,3.0,4.0,3.78
1256,288,IMSG (I-VIII) I-10/4,Urban-II,3.0,4.0,5.0,4.0,3.0,4.0,3.0,2.0,1.0,3.22
3721,912,"IMCG, ST. 25, F-6/2",Urban-I,4.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,4.44
701,625,IMSG (I-VIII) Noon,Tarnol,5.0,3.0,5.0,4.0,4.0,4.0,3.0,3.0,5.0,4.0
109412,627,IMSG (I-X) Maira Beri,Tarnol,2.0,3.0,4.0,3.0,2.0,3.0,1.0,2.0,1.0,2.33
72997,292,IMS(I-V) No.2 I-9/1,Urban-II,4.0,4.0,5.0,4.0,4.0,4.0,2.0,2.0,4.0,3.67
941,916,"IMCG, G-10/2",Urban-II,4.0,3.0,5.0,3.0,4.0,4.0,2.0,5.0,2.0,3.56
2830,428,"IMSB(I-V), MANGIAL(F.A),",B.K,3.0,4.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0
1810,741,IMSG(I-V) NO.I TARLAI,Nilore,2.0,4.0,2.0,3.0,2.0,1.0,1.0,2.0,4.0,2.33
2561,723,IMSG(I-X) NEW SHAKRIAL,Nilore,4.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.11
4208,726,IMSB(I-V)SOHAN,Nilore,3.0,3.0,4.0,2.0,1.0,1.0,3.0,2.0,1.0,2.22
4249,904,"IMCB, F-7/3",Urban-I,4.0,4.0,5.0,4.0,3.0,1.0,2.0,2.0,2.0,3.0
4640,263,IMS(I-V) G-9/1,Urban-II,4.0,4.0,4.0,2.0,1.0,1.0,2.0,3.0,4.0,2.78
3635,558,IMSB (I-VIII) Herdogher,Sihala,4.0,4.0,4.0,4.0,3.0,1.0,3.0,3.0,3.0,3.22
2350,473,"IMSG (I-V), PIND BEGWAL, DANA",B.K,4.0,4.0,4.0,4.0,1.0,2.0,4.0,2.0,1.0,2.89
2669,461,"IMSG (I-VIII), BAIN NALA",B.K,5.0,4.0,4.0,4.0,1.0,3.0,4.0,3.0,3.0,3.44
1333,456,IMSG (I-X) NOORPUR SHAHAN,B.K,4.0,4.0,5.0,4.0,4.0,2.0,4.0,2.0,3.0,3.56
829,291,IMS (I-V) I-10/2,Urban-II,4.0,4.0,5.0,4.0,3.0,2.0,3.0,2.0,1.0,3.11
849,291,IMS (I-V) I-10/2,Urban-II,5.0,4.0,4.0,3.0,2.0,1.0,3.0,2.0,2.0,2.89
3857,234,IMS(I-V) No.1 E-8,Urban-I,5.0,5.0,4.0,5.0,4.0,3.0,2.0,3.0,2.0,3.67
4443,232,IMSB (I-X) P.M. Colony G-5,Urban-I,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,1.0,2.56
1251,288,IMSG (I-VIII) I-10/4,Urban-II,4.0,4.0,3.0,3.0,4.0,2.0,3.0,3.0,1.0,3.0
1985,518,IMSG (I-X) Dhaliala,Sihala,2.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.67
3335,236,IMSG(I-X) E-9,Urban-I,4.0,4.0,4.0,4.0,3.0,1.0,4.0,3.0,1.0,3.11
73107,444,"IMCG (I-XII), UNIVERSITY COLONY (U.C)",B.K,4.0,4.0,3.0,3.0,2.0,1.0,4.0,2.0,1.0,2.67
2592,414,IMSB (I-V) MAIRA BEGWAL (evening),B.K,4.0,4.0,4.0,3.0,5.0,3.0,2.0,1.0,3.0,3.22
1523,709,IMSB(I-X)KIRPA,Nilore,3.0,4.0,5.0,5.0,3.0,3.0,3.0,2.0,1.0,3.22
2831,606,IMSB (I-X) Maira Akku,Tarnol,3.0,3.0,3.0,4.0,2.0,3.0,2.0,2.0,4.0,2.89
1612,748,IMSG(I-V)HERNO,Nilore,5.0,4.0,5.0,4.0,5.0,3.0,4.0,3.0,5.0,4.22
79599,637,IMSB (I-V) Shah Allah Ditta,Tarnol,4.0,4.0,4.0,3.0,3.0,4.0,2.0,2.0,3.0,3.22
105592,275,IMSG(I-X) G-11/2,Urban-II,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
106465,277,IMS(I-V) G-11/2,Urban-II,2.0,2.0,4.0,3.0,3.0,2.0,1.0,2.0,4.0,2.56
4971,515,IMSG (I-X) R/Col. Rawat,Sihala,3.0,2.0,4.0,3.0,2.0,3.0,3.0,2.0,3.0,2.78
1851,511,IMSG (I-X) Gagri,Sihala,4.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,2.0,3.33
3750,555,IMSB (I-V) Humak,Sihala,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,1.0,3.0
1472,506,IMSG (I-X) Dhoke Gangal,Sihala,5.0,5.0,4.0,3.0,3.0,2.0,4.0,3.0,3.0,3.56
3637,558,IMSB (I-VIII) Herdogher,Sihala,4.0,4.0,2.0,3.0,4.0,2.0,2.0,3.0,1.0,2.78
2285,454,IMSG (I-X) LAKHWAL,B.K,5.0,5.0,4.0,5.0,3.0,3.0,4.0,3.0,3.0,3.89
1975,925,IMCB Pakistan Town,Sihala,3.0,2.0,3.0,4.0,1.0,2.0,2.0,2.0,3.0,2.44
943,916,"IMCG, G-10/2",Urban-II,5.0,4.0,5.0,4.0,3.0,3.0,4.0,2.0,3.0,3.67
3032,908,ICB G-6/3,Urban-I,3.0,3.0,3.0,3.0,3.0,4.0,2.0,2.0,1.0,2.67
5219,906,"IMCB, G-10/4",Urban-II,5.0,5.0,5.0,4.0,4.0,2.0,3.0,5.0,4.0,4.11
1162,906,"IMCB, G-10/4",Urban-II,4.0,4.0,3.0,4.0,4.0,2.0,4.0,4.0,4.0,3.67
887,281,IMSG (I-VIII) I-9/4,Urban-II,4.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,1.0,2.89
108027,288,IMSG (I-VIII) I-10/4,Urban-II,4.0,2.0,4.0,3.0,2.0,3.0,1.0,2.0,3.0,2.67
877,261,IMS(I-V) No.3 G-9/2,Urban-II,4.0,4.0,5.0,4.0,4.0,3.0,4.0,3.0,4.0,3.89
255,536,IMSG (I-V)Boora Bangial,Sihala,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.67
73069,534,IMSG (I-V) Humak,Sihala,3.0,4.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,2.22
541,620,IMSB (I-VIII) Dhoke Paracha,Tarnol,3.0,2.0,4.0,2.0,2.0,3.0,2.0,2.0,3.0,2.56
108489,610,IMSG (I-X) Sangjani,Tarnol,4.0,4.0,5.0,3.0,2.0,4.0,3.0,2.0,2.0,3.22
4663,912,"IMCG, ST. 25, F-6/2",Urban-I,4.0,4.0,5.0,4.0,4.0,3.0,3.0,5.0,4.0,4.0
3729,912,"IMCG, ST. 25, F-6/2",Urban-I,4.0,4.0,5.0,4.0,2.0,3.0,2.0,3.0,1.0,3.11
3789,246,IMS(I-V) No.1 G-8/2,Urban-I,4.0,5.0,5.0,5.0,5.0,3.0,5.0,3.0,5.0,4.44
2838,912,"IMCG, ST. 25, F-6/2",Urban-I,4.0,4.0,4.0,4.0,2.0,2.0,3.0,2.0,4.0,3.22
1542,725,IMSG(I-X) JABA TAILI,Nilore,3.0,3.0,4.0,2.0,3.0,3.0,3.0,1.0,1.0,2.56
2748,444,"IMCG (I-XII), UNIVERSITY COLONY (U.C)",B.K,4.0,3.0,4.0,4.0,5.0,2.0,4.0,2.0,1.0,3.22
4997,271,IMS(I-V) G-10/1,Urban-II,4.0,3.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,2.33
1775,747,IMSG (I-V) CHOUNIAL BANGIAL,Nilore,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,4.33
619,924,IMCB G-15,Tarnol,4.0,3.0,5.0,4.0,3.0,5.0,3.0,2.0,2.0,3.44
72980,217,IMS(I-V) G-7/4,Urban-I,4.0,4.0,4.0,2.0,4.0,4.0,3.0,3.0,1.0,3.22
3132,206,IMS(I-V) G-6/4,Urban-I,2.0,4.0,5.0,2.0,1.0,4.0,4.0,2.0,2.0,2.89
3819,275,IMSG(I-X) G-11/2,Urban-II,5.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,1.0,4.0
710,613,IMCG (I-XII) Badana Kalan,Tarnol,4.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,4.56
3862,234,IMS(I-V) No.1 E-8,Urban-I,5.0,4.0,5.0,5.0,4.0,3.0,3.0,3.0,5.0,4.11
3866,234,IMS(I-V) No.1 E-8,Urban-I,4.0,3.0,5.0,4.0,4.0,4.0,3.0,2.0,3.0,3.56
4237,904,"IMCB, F-7/3",Urban-I,4.0,3.0,5.0,4.0,3.0,3.0,5.0,2.0,4.0,3.67
1176,906,"IMCB, G-10/4",Urban-II,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,4.78
4137,245,IMS(I-V) No.3 G-8/1,Urban-I,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.78
9554,245,IMS(I-V) No.3 G-8/1,Urban-I,5.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,5.0,4.67
4001,714,"IMCG,JAGIOT",Nilore,4.0,3.0,4.0,3.0,2.0,4.0,3.0,2.0,1.0,2.89
699,625,IMSG (I-VIII) Noon,Tarnol,5.0,3.0,4.0,2.0,4.0,3.0,3.0,3.0,1.0,3.11
4561,208,IMS(I-V) G-6/2 Café Iram,Urban-I,4.0,4.0,5.0,5.0,5.0,4.0,3.0,3.0,4.0,4.11
7214,414,IMSB (I-V) MAIRA BEGWAL (evening),B.K,4.0,4.0,4.0,4.0,5.0,1.0,4.0,3.0,3.0,3.56
1532,709,IMSB(I-X)KIRPA,Nilore,2.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.67
1443,284,IMSG (I-VIII) I-8/1,Urban-II,3.0,2.0,3.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0
1641,763,IMSG(I-V) ALI PUR SOUTH,Nilore,4.0,4.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,2.11
2558,723,IMSG(I-X) NEW SHAKRIAL,Nilore,2.0,4.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0
1639,765,IMSG(I-V) FRASH TOWN,Nilore,4.0,4.0,3.0,2.0,2.0,1.0,3.0,2.0,1.0,2.44
5202,717,IMSB(I-X) KHANNA NAI ABADI,Nilore,4.0,1.0,2.0,3.0,1.0,1.0,4.0,2.0,1.0,2.11
72939,631,IMSB (I-V) Tamman,Tarnol,4.0,3.0,3.0,4.0,3.0,3.0,2.0,2.0,4.0,3.11
987,273,IMS(I-V) No.2 G-10/2,Urban-II,4.0,4.0,3.0,4.0,2.0,2.0,4.0,3.0,4.0,3.33
3228,217,IMS(I-V) G-7/4,Urban-I,4.0,4.0,3.0,4.0,3.0,2.0,4.0,2.0,1.0,3.0
451,624,IMSG (I-VIII) Pind Paracha,Tarnol,5.0,3.0,5.0,5.0,3.0,3.0,5.0,2.0,5.0,4.0
2929,210,IMS(I-V) G-6/2,Urban-I,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.67
72984,456,IMSG (I-X) NOORPUR SHAHAN,B.K,3.0,4.0,4.0,3.0,4.0,2.0,2.0,2.0,4.0,3.11
2597,419,"IMSB (I-VIII), SATRA MEEL",B.K,4.0,4.0,4.0,3.0,2.0,2.0,3.0,2.0,1.0,2.78
4503,451,IMCG (I-XII) RAWAL TOWN ISLAMABAD,B.K,3.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.78
4646,456,IMSG (I-X) NOORPUR SHAHAN,B.K,3.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,1.89
1373,283,IMS(I-V) No.2 I-9/4,Urban-II,3.0,1.0,2.0,3.0,1.0,1.0,3.0,2.0,1.0,1.89
1600,560,IMSB (I-V) Boora Bangial,Sihala,2.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0
4451,459,"IMSG (I-X), MALOT",B.K,4.0,4.0,3.0,3.0,4.0,1.0,3.0,2.0,4.0,3.11
1059,255,IMS(I-V) No.2 St 7 G-9/3,Urban-II,4.0,4.0,4.0,1.0,3.0,2.0,2.0,2.0,5.0,3.0
3548,415,"IMSB (I-VIII), MOHRA NOOR NIH",B.K,2.0,3.0,5.0,3.0,4.0,2.0,2.0,2.0,3.0,2.89
1771,728,IMSB(I-V)KHADRAPPAR,Nilore,4.0,4.0,5.0,3.0,4.0,3.0,3.0,2.0,4.0,3.56
2434,425,"IMSB (I-V), DOHALA SYEDAN",B.K,4.0,4.0,3.0,2.0,3.0,3.0,3.0,2.0,1.0,2.78
1747,716,"IMCG,THANDA PANI (FA)",Nilore,4.0,4.0,4.0,4.0,3.0,3.0,4.0,2.0,4.0,3.56
5067,242,IMS(I-V) No.2 G-8/4,Urban-I,3.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,1.0,2.67
108698,628,IMSG (I-VIII) Dhoke Paracha,Tarnol,4.0,3.0,5.0,3.0,1.0,3.0,3.0,1.0,1.0,2.67
79599,637,IMSB (I-V) Shah Allah Ditta,Tarnol,4.0,4.0,5.0,4.0,4.0,3.0,3.0,4.0,3.0,3.78
1217,906,"IMCB, G-10/4",Urban-II,4.0,5.0,4.0,4.0,3.0,2.0,3.0,3.0,1.0,3.22
3918,460,"IMSG (I-VIII), SHAHDRA KALAN",B.K,5.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.22
4177,538,IMSG (I-VIII) PTC Sihala,Sihala,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.22
1597,560,IMSB (I-V) Boora Bangial,Sihala,3.0,4.0,3.0,3.0,5.0,3.0,3.0,1.0,3.0,3.11
4433,232,IMSB (I-X) P.M. Colony G-5,Urban-I,3.0,3.0,4.0,4.0,4.0,3.0,3.0,2.0,4.0,3.33
73038,234,IMS(I-V) No.1 E-8,Urban-I,4.0,3.0,5.0,3.0,4.0,3.0,3.0,3.0,2.0,3.33
923,283,IMS(I-V) No.2 I-9/4,Urban-II,4.0,4.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,3.56
1932,538,IMSG (I-VIII) PTC Sihala,Sihala,4.0,4.0,2.0,3.0,2.0,3.0,2.0,2.0,1.0,2.56
2861,229,IMS(I-V) F-6/3,Urban-I,4.0,3.0,5.0,4.0,2.0,3.0,3.0,2.0,3.0,3.22
3880,237,IMS(I-V) E-7/4,Urban-I,3.0,3.0,5.0,4.0,4.0,2.0,4.0,2.0,3.0,3.33
527,645,IMSB (I-V) Bokra,Tarnol,3.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.56
3432,648,IMSG (I-V) Bheka Syedan,Tarnol,4.0,3.0,4.0,5.0,3.0,3.0,3.0,3.0,3.0,3.44
962,752,IMSG(I-VIII) KIJNAH,Nilore,3.0,4.0,3.0,3.0,3.0,4.0,3.0,2.0,5.0,3.33
3867,236,IMSG(I-X) E-9,Urban-I,4.0,3.0,4.0,3.0,2.0,3.0,2.0,2.0,1.0,2.67
2913,230,"IMS (I-V), F-7/2-4",Urban-I,4.0,2.0,4.0,4.0,1.0,3.0,3.0,2.0,4.0,3.0
72902,415,"IMSB (I-VIII), MOHRA NOOR NIH",B.K,4.0,4.0,4.0,5.0,4.0,3.0,4.0,3.0,4.0,3.89
1001,290,IMS(I-V) No.2 I-10/1,Urban-II,4.0,5.0,4.0,4.0,1.0,2.0,2.0,2.0,4.0,3.11
1268,269,IMS(I-V) G-10/3,Urban-II,4.0,5.0,4.0,3.0,4.0,2.0,3.0,3.0,4.0,3.56
2445,477,"IMSG (I-V), BHARA KAU, NAI ABADI",B.K,4.0,3.0,5.0,3.0,3.0,3.0,2.0,1.0,2.0,2.89
1530,709,IMSB(I-X)KIRPA,Nilore,4.0,5.0,5.0,5.0,3.0,5.0,3.0,5.0,5.0,4.44
4844,917,"IMCG, St. # 23, I-10/4",Urban-II,5.0,4.0,5.0,4.0,4.0,4.0,3.0,2.0,5.0,4.0
1775,747,IMSG (I-V) CHOUNIAL BANGIAL,Nilore,4.0,4.0,5.0,4.0,5.0,4.0,4.0,3.0,5.0,4.22
1776,747,IMSG (I-V) CHOUNIAL BANGIAL,Nilore,5.0,3.0,5.0,4.0,5.0,5.0,4.0,3.0,3.0,4.11
4186,604,IMSB (I-X) I-14,Tarnol,4.0,3.0,3.0,5.0,5.0,5.0,3.0,3.0,4.0,3.89
3137,206,IMS(I-V) G-6/4,Urban-I,4.0,4.0,4.0,3.0,1.0,3.0,1.0,2.0,1.0,2.56
2923,210,IMS(I-V) G-6/2,Urban-I,3.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,1.0,3.11
1619,539,IMSG (I-V) PWD Col,Sihala,4.0,3.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,4.11
1760,732,IMSB(I-V) MOHARA SOLINA,Nilore,4.0,4.0,5.0,4.0,4.0,4.0,1.0,2.0,5.0,3.67
360,630,IMSB (I-V) Tarnaul,Tarnol,4.0,3.0,4.0,5.0,4.0,4.0,3.0,3.0,3.0,3.67
705,283,IMS(I-V) No.2 I-9/4,Urban-II,4.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,3.11
3230,236,IMSG(I-X) E-9,Urban-I,5.0,2.0,4.0,4.0,4.0,3.0,4.0,3.0,5.0,3.78
5133,231,IMS(I-V) F-7/2,Urban-I,4.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,4.56
4568,219,IMS(I-V) G-7/3-1,Urban-I,4.0,4.0,3.0,5.0,5.0,5.0,5.0,3.0,3.0,4.11
3976,212,IMS(I-V) G-6/1-2,Urban-I,5.0,2.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,4.44
4132,245,IMS(I-V) No.3 G-8/1,Urban-I,3.0,5.0,4.0,4.0,2.0,5.0,3.0,1.0,4.0,3.44
414,610,IMSG (I-X) Sangjani,Tarnol,4.0,3.0,4.0,5.0,3.0,2.0,3.0,2.0,3.0,3.22
4048,715,"IMCG,PEHOUNT",Nilore,4.0,2.0,4.0,3.0,3.0,4.0,3.0,2.0,2.0,3.0
1345,909,"IMCB, I-10/1",Urban-II,4.0,4.0,3.0,5.0,5.0,4.0,4.0,3.0,4.0,4.0
1359,909,"IMCB, I-10/1",Urban-II,4.0,5.0,5.0,5.0,4.0,3.0,4.0,3.0,4.0,4.11
5236,281,IMSG (I-VIII) I-9/4,Urban-II,3.0,4.0,5.0,5.0,5.0,4.0,4.0,2.0,2.0,3.78
1437,284,IMSG (I-VIII) I-8/1,Urban-II,5.0,4.0,4.0,4.0,3.0,1.0,4.0,3.0,1.0,3.22
59,430,"IMSB (I-V), NOOR PUR SHAHAN",B.K,4.0,4.0,3.0,3.0,3.0,1.0,2.0,2.0,1.0,2.56
3757,612,IMCG (I-XII) Shah Allah Ditta,Tarnol,4.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.67
108868,275,IMSG(I-X) G-11/2,Urban-II,4.0,2.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,2.33
1010,277,IMS(I-V) G-11/2,Urban-II,5.0,4.0,4.0,4.0,4.0,1.0,2.0,4.0,1.0,3.22
4091,557,IMSB (I-V) Mughal,Sihala,3.0,5.0,3.0,3.0,3.0,1.0,2.0,3.0,3.0,2.89
4169,453,IMCG (I-XII) MAIRA BEGWAL,B.K,4.0,4.0,4.0,5.0,3.0,1.0,3.0,3.0,3.0,3.33
2599,419,"IMSB (I-VIII), SATRA MEEL",B.K,4.0,4.0,4.0,5.0,3.0,2.0,3.0,2.0,4.0,3.44
1673,549,IMSB (I-X) Dhaliala,Sihala,3.0,4.0,4.0,3.0,2.0,1.0,2.0,1.0,1.0,2.33
1042,265,IMS(I-V) F-10/2,Urban-II,5.0,4.0,2.0,1.0,1.0,1.0,4.0,3.0,1.0,2.44
4227,649,IMSG (I-V) Pind Parian,Tarnol,4.0,3.0,4.0,2.0,3.0,1.0,3.0,2.0,1.0,2.56
2288,281,IMSG (I-VIII) I-9/4,Urban-II,4.0,3.0,4.0,3.0,3.0,3.0,1.0,3.0,1.0,2.78
1368,283,IMS(I-V) No.2 I-9/4,Urban-II,3.0,2.0,3.0,2.0,1.0,2.0,3.0,3.0,2.0,2.33
1375,283,IMS(I-V) No.2 I-9/4,Urban-II,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.11
3311,249,IMS(I-V) F-8/2,Urban-I,4.0,4.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,2.78
4158,739,IMSG(I-V)SHAKRIAL,Nilore,3.0,4.0,4.0,2.0,1.0,2.0,1.0,3.0,1.0,2.33
578,653,IMSG (I-V) Sarae Madhu,Tarnol,4.0,3.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,2.44
1136,258,IMSG(I-X) G-9/1,Urban-II,4.0,2.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0
944,916,"IMCG, G-10/2",Urban-II,4.0,3.0,5.0,3.0,1.0,3.0,2.0,2.0,1.0,2.67
4345,754,IMSG(I-V) CHIRAH,Nilore,4.0,3.0,4.0,4.0,3.0,3.0,4.0,2.0,2.0,3.22
1557,754,IMSG(I-V) CHIRAH,Nilore,5.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,3.0,3.56
4523,754,IMSG(I-V) CHIRAH,Nilore,5.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,3.78
4819,704,IMSB(I-X)JAGIOT,Nilore,4.0,4.0,2.0,2.0,3.0,3.0,4.0,2.0,1.0,2.78
655,622,IMSB (I-VIII) Chellow,Tarnol,3.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.67
4279,904,"IMCB, F-7/3",Urban-I,4.0,5.0,5.0,4.0,5.0,2.0,3.0,3.0,3.0,3.78
4279,904,"IMCB, F-7/3",Urban-I,4.0,4.0,5.0,4.0,3.0,3.0,2.0,3.0,2.0,3.33
3810,275,IMSG(I-X) G-11/2,Urban-II,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.78
1889,508,IMCG Lohi Bher,Sihala,4.0,4.0,4.0,4.0,2.0,2.0,3.0,2.0,4.0,3.22
1853,511,IMSG (I-X) Gagri,Sihala,3.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,3.0,2.89
3123,466,"IMSG (I-VIII), KOT HATHIAL",B.K,5.0,5.0,4.0,2.0,3.0,3.0,5.0,3.0,1.0,3.44
1341,456,IMSG (I-X) NOORPUR SHAHAN,B.K,5.0,4.0,4.0,4.0,3.0,3.0,4.0,2.0,4.0,3.67
2049,920,"IMCG, Korang Town",Sihala,5.0,5.0,4.0,5.0,5.0,2.0,5.0,3.0,5.0,4.33
24994,272,IMS(I-V) No.1 G-10/2,Urban-II,5.0,4.0,5.0,4.0,3.0,3.0,5.0,2.0,1.0,3.56
837,291,IMS (I-V) I-10/2,Urban-II,4.0,4.0,3.0,3.0,2.0,3.0,3.0,1.0,2.0,2.78
358,630,IMSB (I-V) Tarnaul,Tarnol,4.0,4.0,3.0,4.0,4.0,3.0,5.0,3.0,4.0,3.78
627,422,"IMSB (I-V), CHAHANN MASTAL (F.A) H-11",Tarnol,4.0,3.0,4.0,4.0,5.0,3.0,4.0,3.0,3.0,3.67
1175,906,"IMCB, G-10/4",Urban-II,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,3.0,4.56
4737,265,IMS(I-V) F-10/2,Urban-II,4.0,5.0,4.0,5.0,5.0,3.0,5.0,4.0,1.0,4.0
970,258,IMSG(I-X) G-9/1,Urban-II,4.0,4.0,5.0,3.0,3.0,2.0,5.0,4.0,1.0,3.44
73104,623,IMSG (I-VIII) Dhoke Jouri,Tarnol,4.0,4.0,3.0,2.0,2.0,3.0,3.0,2.0,1.0,2.67
73123,274,IMS(I-V) G-11/1,Urban-II,4.0,4.0,5.0,5.0,4.0,3.0,4.0,3.0,1.0,3.67
2657,524,IMSG (I-VIII) Jandala,Sihala,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.89
2843,237,IMS(I-V) E-7/4,Urban-I,4.0,4.0,4.0,3.0,4.0,3.0,2.0,2.0,3.0,3.22
2861,229,IMS(I-V) F-6/3,Urban-I,4.0,3.0,5.0,4.0,4.0,3.0,2.0,2.0,2.0,3.22
73004,618,IMSG (I-X) BQB,Tarnol,3.0,3.0,4.0,4.0,2.0,4.0,3.0,2.0,2.0,3.0
3494,715,"IMCG,PEHOUNT",Nilore,4.0,2.0,3.0,3.0,5.0,3.0,3.0,2.0,1.0,2.89
1749,716,"IMCG,THANDA PANI (FA)",Nilore,4.0,3.0,3.0,2.0,5.0,4.0,2.0,2.0,1.0,2.89
3162,211,IMSG (I-X) P.E. CLY G-5,Urban-I,4.0,4.0,3.0,3.0,3.0,3.0,5.0,2.0,3.0,3.33
2480,415,"IMSB (I-VIII), MOHRA NOOR NIH",B.K,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,5.0,3.78
4617,221,IMSG (I-VIII) F-7/1,Urban-I,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,1.0,3.33
181,559,IMSB (I-V) Darwala,Sihala,4.0,3.0,4.0,3.0,1.0,3.0,1.0,3.0,1.0,2.56
4796,531,IMSG (I-V) Hoon Dhamial,Sihala,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,2.33
948,916,"IMCG, G-10/2",Urban-II,4.0,3.0,5.0,3.0,3.0,2.0,3.0,2.0,5.0,3.33
3128,206,IMS(I-V) G-6/4,Urban-I,4.0,4.0,3.0,3.0,3.0,4.0,2.0,2.0,1.0,2.89
1011,277,IMS(I-V) G-11/2,Urban-II,5.0,5.0,4.0,5.0,5.0,4.0,2.0,4.0,5.0,4.33
4454,205,IMS(I-V) G-6/1-4,Urban-I,3.0,2.0,4.0,2.0,2.0,3.0,3.0,1.0,1.0,2.33
